ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Patch,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY,Observed_Status_Conflict_Flag
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,500,Flowers or flower buds,2021,5,5,125,2459340,2,2021,6,8,159,2459374,12,14,35,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,500,Flowers or flower buds,2021,7,1,182,2459397,5,2021,7,1,182,2459397,3,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,500,Flowers or flower buds,2021,7,6,187,2459402,2,2021,7,6,187,2459402,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,501,Open flowers,2021,5,5,125,2459340,2,2021,6,8,159,2459374,12,14,35,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,501,Open flowers,2021,7,1,182,2459397,5,2021,7,1,182,2459397,3,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,501,Open flowers,2021,7,6,187,2459402,2,2021,7,6,187,2459402,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,504,Recent fruit or seed drop,2021,6,20,171,2459386,12,2021,7,8,189,2459404,7,7,19,0,0,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269809,-9999,516,Fruits,2021,6,6,157,2459372,2,2021,7,8,189,2459404,7,9,33,0,0,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,390,Ripe fruits,2021,6,6,157,2459372,2,2021,7,8,189,2459404,7,9,33,0,0,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,500,Flowers or flower buds,2021,5,1,121,2459336,3,2021,5,1,121,2459336,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,500,Flowers or flower buds,2021,5,5,125,2459340,2,2021,6,8,159,2459374,12,14,35,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,500,Flowers or flower buds,2021,7,18,199,2459414,3,2021,7,18,199,2459414,3,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,501,Open flowers,2021,5,9,129,2459344,2,2021,5,22,142,2459357,9,7,14,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,501,Open flowers,2021,6,6,157,2459372,2,2021,6,6,157,2459372,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,504,Recent fruit or seed drop,2021,6,6,157,2459372,2,2021,6,6,157,2459372,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,504,Recent fruit or seed drop,2021,6,20,171,2459386,12,2021,7,18,199,2459414,3,9,29,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269810,-9999,516,Fruits,2021,6,6,157,2459372,2,2021,7,8,189,2459404,7,9,33,0,0,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,390,Ripe fruits,2021,7,31,212,2459427,4,2021,11,23,327,2459542,16,23,116,0,0,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,500,Flowers or flower buds,2021,5,1,121,2459336,3,2021,5,1,121,2459336,2,1,1,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,500,Flowers or flower buds,2021,5,5,125,2459340,2,2021,8,31,243,2459458,15,35,119,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,501,Open flowers,2021,6,2,153,2459368,2,2021,8,8,220,2459435,3,19,68,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,501,Open flowers,2021,8,18,230,2459445,3,2021,8,31,243,2459458,15,4,14,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,504,Recent fruit or seed drop,2021,6,20,171,2459386,12,2021,7,8,189,2459404,7,7,19,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,504,Recent fruit or seed drop,2021,7,18,199,2459414,3,2021,7,23,204,2459419,4,3,6,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,504,Recent fruit or seed drop,2021,7,31,212,2459427,4,2021,8,31,243,2459458,15,9,32,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,504,Recent fruit or seed drop,2021,9,23,266,2459481,4,2021,9,26,269,2459484,6,2,4,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,516,Fruits,2021,6,6,157,2459372,2,2021,6,23,174,2459389,8,4,18,0,1,-9999
'58942',-9999,44112,Linda's House,32.297523,-111.074104,715,AZ,1593,Agave,deserti,desert agave,Plantae,269811,1,516,Fruits,2021,7,31,212,2459427,4,2021,12,9,343,2459558,3,24,132,0,1,-9999
'59015',-9999,44181,Vine Creek,32.245949,-110.950142,739,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269874,-9999,390,Ripe fruits,2021,6,19,170,2459385,14,2021,6,26,177,2459392,17,2,8,0,0,-9999
'59015',-9999,44181,Vine Creek,32.245949,-110.950142,739,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269874,-9999,500,Flowers or flower buds,2021,4,25,115,2459330,-9999,2021,6,5,156,2459371,14,19,42,0,0,-9999
'59015',-9999,44181,Vine Creek,32.245949,-110.950142,739,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269874,-9999,501,Open flowers,2021,5,4,124,2459339,9,2021,6,3,154,2459369,2,17,31,0,0,-9999
'59015',-9999,44181,Vine Creek,32.245949,-110.950142,739,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269874,-9999,504,Recent fruit or seed drop,2021,6,19,170,2459385,14,2021,7,13,194,2459409,3,3,25,0,0,-9999
'59015',-9999,44181,Vine Creek,32.245949,-110.950142,739,AZ,210,Carnegiea,gigantea,saguaro,Plantae,269874,-9999,516,Fruits,2021,5,23,143,2459358,1,2021,6,26,177,2459392,17,8,35,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,390,Ripe fruits,2021,10,10,283,2459498,14,2021,12,23,357,2459572,-9999,6,75,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,500,Flowers or flower buds,2021,5,15,135,2459350,8,2021,5,23,143,2459358,8,2,9,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,29,241,2459456,8,8,79,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,29,241,2459456,8,6,59,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,504,Recent fruit or seed drop,2021,7,22,203,2459418,12,2021,7,22,203,2459418,10,1,1,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,504,Recent fruit or seed drop,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270244,-9999,516,Fruits,2021,7,2,183,2459398,14,2021,12,23,357,2459572,-9999,14,175,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270246,-9999,390,Ripe fruits,2021,10,10,283,2459498,14,2021,12,23,357,2459572,-9999,6,75,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270246,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,15,227,2459442,14,7,65,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270246,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,15,227,2459442,14,5,45,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270246,-9999,504,Recent fruit or seed drop,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270246,-9999,516,Fruits,2021,7,10,191,2459406,8,2021,12,23,357,2459572,-9999,12,167,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,390,Ripe fruits,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,500,Flowers or flower buds,2021,5,23,143,2459358,9,2021,5,23,143,2459358,8,1,1,0,1,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,15,227,2459442,14,7,65,0,1,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,15,227,2459442,14,5,45,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,504,Recent fruit or seed drop,2021,11,21,325,2459540,14,2021,12,23,357,2459572,-9999,3,33,0,0,-9999
'58891',-9999,44290,BC Lookout Hill,31.470064,-110.298462,1559,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270247,-9999,516,Fruits,2021,7,10,191,2459406,8,2021,12,23,357,2459572,-9999,12,167,0,0,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,390,Ripe fruits,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,500,Flowers or flower buds,2021,5,23,143,2459358,9,2021,5,23,143,2459358,8,1,1,0,1,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,15,227,2459442,14,7,65,0,1,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,15,227,2459442,14,5,45,0,0,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,504,Recent fruit or seed drop,2021,11,7,311,2459526,16,2021,11,7,311,2459526,14,1,1,0,1,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,504,Recent fruit or seed drop,2021,12,10,344,2459559,19,2021,12,23,357,2459572,-9999,2,14,0,1,-9999
'58891',-9999,44296,BC Ranch House Hill,31.47295,-110.296967,1530,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270280,-9999,516,Fruits,2021,7,22,203,2459418,12,2021,12,23,357,2459572,-9999,11,155,0,0,-9999
'58891',-9999,44304,BC Poncho Trail Hillside ,31.478052,-110.29422,1508,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270281,-9999,390,Ripe fruits,2021,11,7,311,2459526,28,2021,12,23,357,2459572,-9999,4,47,0,0,-9999
'58891',-9999,44304,BC Poncho Trail Hillside ,31.478052,-110.29422,1508,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270281,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,29,241,2459456,8,8,79,0,0,-9999
'58891',-9999,44304,BC Poncho Trail Hillside ,31.478052,-110.29422,1508,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270281,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,29,241,2459456,8,6,59,0,0,-9999
'58891',-9999,44304,BC Poncho Trail Hillside ,31.478052,-110.29422,1508,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270281,-9999,504,Recent fruit or seed drop,2021,11,7,311,2459526,28,2021,12,23,357,2459572,-9999,4,47,0,0,-9999
'58891',-9999,44304,BC Poncho Trail Hillside ,31.478052,-110.29422,1508,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270281,-9999,516,Fruits,2021,7,10,191,2459406,8,2021,12,23,357,2459572,-9999,12,167,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270533,-9999,390,Ripe fruits,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270533,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,9,6,249,2459464,20,9,87,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270533,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,9,6,249,2459464,20,7,67,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270533,-9999,504,Recent fruit or seed drop,2021,11,7,311,2459526,16,2021,12,23,357,2459572,-9999,4,47,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270533,-9999,516,Fruits,2021,7,10,191,2459406,8,2021,12,23,357,2459572,-9999,13,167,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270534,-9999,390,Ripe fruits,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270534,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,29,241,2459456,8,8,79,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270534,-9999,501,Open flowers,2021,7,2,183,2459398,14,2021,8,29,241,2459456,8,6,59,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270534,-9999,504,Recent fruit or seed drop,2021,11,7,311,2459526,16,2021,12,23,357,2459572,-9999,4,47,0,0,-9999
'58891',-9999,44350,BC Bend in the Trail,31.476919,-110.296371,1509,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270534,-9999,516,Fruits,2021,7,10,191,2459406,8,2021,12,23,357,2459572,-9999,13,167,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,390,Ripe fruits,2021,10,22,295,2459510,12,2021,12,23,357,2459572,-9999,5,63,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,500,Flowers or flower buds,2021,5,23,143,2459358,8,2021,5,23,143,2459358,8,1,1,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,500,Flowers or flower buds,2021,6,12,163,2459378,12,2021,8,29,241,2459456,8,8,79,0,1,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,501,Open flowers,2021,7,10,191,2459406,8,2021,8,29,241,2459456,8,5,51,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,504,Recent fruit or seed drop,2021,11,7,311,2459526,16,2021,12,23,357,2459572,-9999,4,47,0,0,-9999
'58891',-9999,44289,Brown Canyon at Haydorn Trail,31.473427,-110.300613,1526,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,270535,-9999,516,Fruits,2021,7,22,203,2459418,12,2021,12,23,357,2459572,-9999,12,155,0,0,-9999
'58922',-9999,44090,My Street,32.259506,-110.893875,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,270828,-9999,500,Flowers or flower buds,2021,5,16,136,2459351,-9999,2021,5,16,136,2459351,-9999,1,1,0,0,-9999
'58922',-9999,44090,My Street,32.259506,-110.893875,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,270828,-9999,501,Open flowers,2021,5,16,136,2459351,-9999,2021,5,16,136,2459351,-9999,1,1,0,0,-9999
'58922',-9999,44090,My Street,32.259506,-110.893875,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,270829,-9999,500,Flowers or flower buds,2021,5,16,136,2459351,-9999,2021,5,16,136,2459351,-9999,1,1,0,0,-9999
'58922',-9999,44090,My Street,32.259506,-110.893875,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,270829,-9999,501,Open flowers,2021,5,16,136,2459351,-9999,2021,5,16,136,2459351,-9999,1,1,0,0,-9999
"'-1167,-1463,-1160'",National Ecological Observatory Network (NEON),35912,SRER_061.phenology.phe - primary,31.909029,-110.834198,1004,AZ,210,Carnegiea,gigantea,saguaro,Plantae,271018,-9999,501,Open flowers,2021,5,17,137,2459352,7,2021,6,7,158,2459373,7,4,22,1,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44511,2021 Agave 1 LCNWR,31.58407,-109.515511,1451,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271719,-9999,390,Ripe fruits,2021,7,17,198,2459413,8,2021,9,9,252,2459467,9,8,55,0,0,-9999
"'42837,51239'",Leslie Canyon National Wildlife Refuge,44511,2021 Agave 1 LCNWR,31.58407,-109.515511,1451,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271719,-9999,500,Flowers or flower buds,2021,5,29,149,2459364,-9999,2021,9,9,252,2459467,9,15,104,1,0,-9999
"'51239,42837'",Leslie Canyon National Wildlife Refuge,44511,2021 Agave 1 LCNWR,31.58407,-109.515511,1451,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271719,-9999,501,Open flowers,2021,6,26,177,2459392,8,2021,9,9,252,2459467,9,11,76,1,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44511,2021 Agave 1 LCNWR,31.58407,-109.515511,1451,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271719,-9999,504,Recent fruit or seed drop,2021,8,5,217,2459432,12,2021,9,9,252,2459467,9,6,36,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44511,2021 Agave 1 LCNWR,31.58407,-109.515511,1451,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271719,-9999,516,Fruits,2021,7,17,198,2459413,8,2021,9,24,267,2459482,-9999,10,70,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44512,2021 Agave 2 LCNWR,31.583759,-109.515213,1444,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271720,-9999,390,Ripe fruits,2021,7,17,198,2459413,8,2021,9,9,252,2459467,9,9,55,0,0,-9999
"'42837,51239'",Leslie Canyon National Wildlife Refuge,44512,2021 Agave 2 LCNWR,31.583759,-109.515213,1444,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271720,-9999,500,Flowers or flower buds,2021,5,29,149,2459364,-9999,2021,9,9,252,2459467,9,16,104,1,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44512,2021 Agave 2 LCNWR,31.583759,-109.515213,1444,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271720,-9999,501,Open flowers,2021,7,9,190,2459405,6,2021,9,9,252,2459467,9,10,63,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44512,2021 Agave 2 LCNWR,31.583759,-109.515213,1444,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271720,-9999,504,Recent fruit or seed drop,2021,7,31,212,2459427,7,2021,9,9,252,2459467,9,7,41,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44512,2021 Agave 2 LCNWR,31.583759,-109.515213,1444,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271720,-9999,516,Fruits,2021,7,17,198,2459413,8,2021,9,24,267,2459482,-9999,11,70,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44513,2021 Agave 3 LCNWR,31.58581,-109.513481,1429,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271721,-9999,390,Ripe fruits,2021,7,17,198,2459413,8,2021,9,9,252,2459467,9,9,55,0,0,-9999
"'42837,51239'",Leslie Canyon National Wildlife Refuge,44513,2021 Agave 3 LCNWR,31.58581,-109.513481,1429,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271721,-9999,500,Flowers or flower buds,2021,5,29,149,2459364,-9999,2021,9,9,252,2459467,9,16,104,1,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44513,2021 Agave 3 LCNWR,31.58581,-109.513481,1429,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271721,-9999,501,Open flowers,2021,7,9,190,2459405,6,2021,9,9,252,2459467,9,10,63,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44513,2021 Agave 3 LCNWR,31.58581,-109.513481,1429,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271721,-9999,504,Recent fruit or seed drop,2021,7,31,212,2459427,7,2021,9,9,252,2459467,9,7,41,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44513,2021 Agave 3 LCNWR,31.58581,-109.513481,1429,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271721,-9999,516,Fruits,2021,7,17,198,2459413,8,2021,9,18,261,2459476,-9999,10,64,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44514,2021 Agave 4 LCNWR,31.588619,-109.51059,1410,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271722,-9999,390,Ripe fruits,2021,7,17,198,2459413,8,2021,8,28,240,2459455,7,7,43,0,0,-9999
"'42837,51239'",Leslie Canyon National Wildlife Refuge,44514,2021 Agave 4 LCNWR,31.588619,-109.51059,1410,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271722,-9999,500,Flowers or flower buds,2021,5,29,149,2459364,-9999,2021,8,28,240,2459455,7,14,92,1,0,-9999
"'51239,42837'",Leslie Canyon National Wildlife Refuge,44514,2021 Agave 4 LCNWR,31.588619,-109.51059,1410,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271722,-9999,501,Open flowers,2021,6,26,177,2459392,8,2021,8,28,240,2459455,7,10,64,1,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44514,2021 Agave 4 LCNWR,31.588619,-109.51059,1410,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271722,-9999,504,Recent fruit or seed drop,2021,7,31,212,2459427,7,2021,9,4,247,2459462,5,6,36,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44514,2021 Agave 4 LCNWR,31.588619,-109.51059,1410,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271722,-9999,516,Fruits,2021,7,17,198,2459413,8,2021,8,28,240,2459455,7,7,43,0,0,-9999
'42837',Leslie Canyon National Wildlife Refuge,44515,2021 Agave 5 LCNWR,31.589239,-109.508911,1419,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271723,-9999,390,Ripe fruits,2021,7,17,198,2459413,8,2021,9,18,261,2459476,6,10,64,0,0,-9999
"'42837,51239'",Leslie Canyon National Wildlife Refuge,44515,2021 Agave 5 LCNWR,31.589239,-109.508911,1419,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,271723,-9999,500,Flowers or flower buds,2021,5,29,149,2459364,-9999,2021,9,18,261,2459476,6,17,113,1,0,-9999
